n_alive,new_deaths,cum_deaths,meningitis.n_susceptible,meningitis.n_infected,meningitis.n_recovered,meningitis.n_exposed,meningitis.prevalence,meningitis.new_infections,meningitis.cum_infections,meningitis.rel_sus,meningitis.new_recoveries,meningitis.recovered,meningitis.exposed
1950.0,1.0,49.0,711.0,478.0,606.0,155.0,0.24512820512820513,30.0,1278.0,0.9657447551311232,0.0,64.0,155.0
1949.0,1.0,50.0,697.0,465.0,628.0,159.0,0.23858388917393536,25.0,1303.0,0.9657115961586231,0.0,64.0,159.0
1946.0,3.0,51.0,705.0,459.0,608.0,174.0,0.23586844809866392,38.0,1341.0,0.9656782276722321,0.0,64.0,174.0
1942.0,4.0,54.0,713.0,474.0,617.0,138.0,0.24407826982492276,42.0,1383.0,0.9656426197789995,0.0,64.0,138.0
1940.0,2.0,58.0,713.0,462.0,623.0,142.0,0.2381443298969072,18.0,1401.0,0.9656205389175441,0.0,64.0,142.0
1939.0,1.0,60.0,696.0,459.0,628.0,156.0,0.23671995874161939,35.0,1436.0,0.965593577337404,0.0,64.0,156.0
1936.0,3.0,61.0,717.0,462.0,604.0,153.0,0.23863636363636365,32.0,1468.0,0.9655582233525413,0.0,64.0,153.0
1935.0,1.0,64.0,729.0,473.0,590.0,143.0,0.24444444444444444,39.0,1507.0,0.9655267431660486,0.0,64.0,143.0
1933.0,2.0,65.0,763.0,463.0,582.0,125.0,0.23952405587170203,33.0,1540.0,0.9655016416369595,0.0,64.0,125.0
1930.0,3.0,67.0,760.0,458.0,560.0,152.0,0.23730569948186528,29.0,1569.0,0.9654808295787826,0.0,64.0,152.0
1927.0,3.0,70.0,756.0,465.0,551.0,155.0,0.24130773222625843,36.0,1605.0,0.965096833782373,0.0,64.0,155.0
1924.0,3.0,73.0,752.0,482.0,548.0,142.0,0.2505197505197505,43.0,1648.0,0.965066817718746,0.0,64.0,142.0
1922.0,2.0,76.0,741.0,498.0,536.0,147.0,0.259105098855359,31.0,1679.0,0.9650437469292256,0.0,64.0,147.0
1921.0,1.0,78.0,753.0,481.0,561.0,126.0,0.25039042165538783,29.0,1708.0,0.9650106143467588,0.0,64.0,126.0
1921.0,0.0,79.0,750.0,483.0,555.0,133.0,0.2514315460697553,29.0,1737.0,0.9649906167450992,0.0,64.0,133.0
1921.0,0.0,79.0,747.0,492.0,533.0,149.0,0.25611660593440916,30.0,1767.0,0.9649636105208181,0.0,64.0,149.0
1921.0,0.0,79.0,727.0,492.0,548.0,154.0,0.25611660593440916,39.0,1806.0,0.9649347934665453,0.0,64.0,154.0
1919.0,2.0,79.0,710.0,492.0,570.0,147.0,0.2563835330901511,37.0,1843.0,0.9649057222942584,0.0,64.0,147.0
1915.0,4.0,81.0,718.0,501.0,576.0,120.0,0.2616187989556136,44.0,1887.0,0.9648774262340245,0.0,64.0,120.0
1913.0,2.0,85.0,715.0,503.0,567.0,128.0,0.26293779404077366,32.0,1919.0,0.9648591407968818,0.0,64.0,128.0
1911.0,2.0,87.0,738.0,519.0,544.0,110.0,0.271585557299843,30.0,1949.0,0.9645456892194015,0.0,64.0,110.0
1909.0,2.0,89.0,751.0,496.0,542.0,120.0,0.2598218962807753,22.0,1971.0,0.9645310440906559,0.0,64.0,120.0
1905.0,4.0,91.0,730.0,485.0,564.0,126.0,0.2545931758530184,27.0,1998.0,0.9645077241815556,0.0,64.0,126.0
1904.0,1.0,95.0,734.0,504.0,539.0,127.0,0.2647058823529412,32.0,2030.0,0.9644830600481348,0.0,64.0,127.0
1902.0,2.0,96.0,734.0,508.0,536.0,124.0,0.26708727655099895,32.0,2062.0,0.9644575818229134,0.0,64.0,124.0
1901.0,1.0,98.0,717.0,487.0,553.0,144.0,0.2561809573908469,32.0,2094.0,0.9644354411087236,0.0,64.0,144.0
1899.0,2.0,99.0,733.0,492.0,539.0,135.0,0.25908372827804105,30.0,2124.0,0.9644067652124513,0.0,64.0,135.0
1898.0,1.0,101.0,726.0,495.0,556.0,121.0,0.2608008429926238,33.0,2157.0,0.9643871539857588,0.0,64.0,121.0
1898.0,0.0,102.0,721.0,489.0,570.0,118.0,0.2576396206533193,28.0,2185.0,0.9643656471221033,0.0,64.0,118.0
1896.0,2.0,102.0,737.0,489.0,555.0,115.0,0.2579113924050633,31.0,2216.0,0.9643453698892224,0.0,64.0,115.0
1895.0,1.0,104.0,735.0,488.0,547.0,125.0,0.2575197889182058,38.0,2254.0,0.9640331214789444,0.0,64.0,125.0
1894.0,1.0,105.0,720.0,477.0,581.0,116.0,0.2518479408658923,26.0,2280.0,0.9640075528160137,0.0,64.0,116.0
1890.0,4.0,106.0,722.0,485.0,563.0,120.0,0.2566137566137566,40.0,2320.0,0.9639874410642982,0.0,64.0,120.0
1887.0,3.0,110.0,752.0,467.0,572.0,96.0,0.2474827768945416,28.0,2348.0,0.9639643742423989,0.0,64.0,96.0
1887.0,0.0,113.0,743.0,447.0,571.0,126.0,0.2368839427662957,26.0,2374.0,0.9639556273636687,0.0,64.0,126.0
1885.0,2.0,113.0,741.0,468.0,542.0,134.0,0.2482758620689655,35.0,2409.0,0.9639297107891258,0.0,64.0,134.0
1884.0,1.0,115.0,721.0,481.0,538.0,144.0,0.25530785562632696,35.0,2444.0,0.9639040274637535,0.0,64.0,144.0
1881.0,3.0,116.0,694.0,498.0,537.0,152.0,0.2647527910685805,35.0,2479.0,0.9638733484950607,0.0,64.0,152.0
1879.0,2.0,119.0,688.0,515.0,550.0,126.0,0.27408195848855776,55.0,2534.0,0.9638413775991116,0.0,64.0,126.0
1877.0,2.0,121.0,692.0,524.0,533.0,128.0,0.2791688865210442,27.0,2561.0,0.9638159665931247,0.0,64.0,128.0
1876.0,1.0,123.0,689.0,526.0,538.0,123.0,0.28038379530916846,33.0,2594.0,0.9634550727812056,0.0,64.0,123.0
1873.0,3.0,124.0,675.0,533.0,550.0,115.0,0.2845702082221036,43.0,2637.0,0.9634348668438093,0.0,64.0,115.0
1873.0,0.0,127.0,677.0,517.0,561.0,118.0,0.2760277629471436,21.0,2658.0,0.9634148427598496,0.0,64.0,118.0
1871.0,2.0,127.0,694.0,527.0,556.0,94.0,0.28166755745590594,36.0,2694.0,0.9633939429523152,0.0,64.0,94.0
1869.0,2.0,129.0,696.0,521.0,564.0,88.0,0.27875869448903157,31.0,2725.0,0.9633822067358562,0.0,64.0,88.0
1866.0,3.0,131.0,688.0,504.0,558.0,116.0,0.27009646302250806,27.0,2752.0,0.9633684642646846,0.0,64.0,116.0
1865.0,1.0,134.0,701.0,511.0,562.0,91.0,0.2739946380697051,34.0,2786.0,0.9633427021619552,0.0,64.0,91.0
1861.0,4.0,135.0,684.0,506.0,552.0,119.0,0.27189682966147233,32.0,2818.0,0.9634316398099612,0.0,0.0,119.0
1860.0,1.0,139.0,698.0,524.0,534.0,104.0,0.2817204301075269,23.0,2841.0,0.963711653826312,0.0,0.0,104.0
1857.0,3.0,140.0,705.0,504.0,538.0,110.0,0.27140549273021003,28.0,2869.0,0.9640012910303142,0.0,0.0,110.0
1854.0,3.0,143.0,701.0,482.0,545.0,126.0,0.2599784250269687,27.0,2896.0,0.9639361903939608,0.0,0.0,126.0
1853.0,1.0,146.0,704.0,497.0,539.0,113.0,0.26821370750134915,36.0,2932.0,0.9642143365705605,0.0,0.0,113.0
1850.0,3.0,147.0,700.0,492.0,553.0,105.0,0.26594594594594595,36.0,2968.0,0.9644947823394869,0.0,0.0,105.0
1848.0,2.0,150.0,689.0,480.0,553.0,126.0,0.2597402597402597,22.0,2990.0,0.9647721704400577,0.0,0.0,126.0
1844.0,4.0,152.0,684.0,485.0,559.0,116.0,0.26301518438177873,37.0,3027.0,0.9650422591398076,0.0,0.0,116.0
1843.0,1.0,156.0,673.0,494.0,561.0,115.0,0.26804123711340205,38.0,3065.0,0.9653136526363054,0.0,0.0,115.0
1840.0,3.0,157.0,668.0,493.0,561.0,118.0,0.26793478260869563,35.0,3100.0,0.9655820699348995,0.0,0.0,118.0
1836.0,4.0,160.0,686.0,493.0,550.0,107.0,0.26851851851851855,28.0,3128.0,0.9658470041649362,0.0,0.0,107.0
1834.0,2.0,164.0,678.0,497.0,552.0,107.0,0.27099236641221375,27.0,3155.0,0.966111688612643,0.0,0.0,107.0
1834.0,0.0,166.0,674.0,491.0,549.0,120.0,0.2677208287895311,26.0,3181.0,0.9663718562745799,0.0,0.0,120.0
1834.0,0.0,166.0,663.0,497.0,559.0,115.0,0.27099236641221375,30.0,3211.0,0.9662510552563573,0.0,0.0,115.0
