n_alive,new_deaths,cum_deaths,meningitis.n_susceptible,meningitis.n_infected,meningitis.n_recovered,meningitis.n_exposed,meningitis.prevalence,meningitis.new_infections,meningitis.cum_infections,meningitis.rel_sus,meningitis.new_recoveries,meningitis.recovered,meningitis.exposed
1961.0,1.0,38.0,1107.0,344.0,404.0,106.0,0.17542070372259053,24.0,974.0,0.7599183225631934,0.0,469.0,106.0
1960.0,1.0,39.0,1108.0,352.0,391.0,109.0,0.17959183673469387,25.0,999.0,0.7599004062839777,0.0,469.0,109.0
1959.0,1.0,40.0,1122.0,344.0,390.0,103.0,0.1755997958141909,20.0,1019.0,0.7598836614449552,0.0,469.0,103.0
1958.0,1.0,41.0,1122.0,341.0,393.0,102.0,0.17415730337078653,24.0,1043.0,0.7598655520189639,0.0,469.0,102.0
1955.0,3.0,42.0,1118.0,332.0,395.0,110.0,0.16982097186700768,17.0,1060.0,0.7598455851904465,0.0,469.0,110.0
1955.0,0.0,45.0,1119.0,349.0,384.0,103.0,0.17851662404092072,21.0,1081.0,0.7598252929665459,0.0,469.0,103.0
1953.0,2.0,45.0,1130.0,346.0,377.0,100.0,0.17716333845366103,21.0,1102.0,0.7598041731789806,0.0,469.0,100.0
1950.0,3.0,47.0,1119.0,340.0,391.0,100.0,0.17435897435897435,19.0,1121.0,0.759786779147383,0.0,469.0,100.0
1950.0,0.0,50.0,1126.0,327.0,402.0,95.0,0.1676923076923077,21.0,1142.0,0.7597730773399495,0.0,469.0,95.0
1948.0,2.0,50.0,1151.0,326.0,399.0,72.0,0.1673511293634497,25.0,1167.0,0.7597579835582632,0.0,469.0,72.0
1948.0,0.0,52.0,1149.0,317.0,393.0,89.0,0.16273100616016428,14.0,1181.0,0.7580400778468098,0.0,469.0,89.0
1946.0,2.0,52.0,1152.0,323.0,384.0,87.0,0.1659815005138746,22.0,1203.0,0.758020864476784,0.0,469.0,87.0
1946.0,0.0,54.0,1159.0,311.0,385.0,91.0,0.15981500513874614,19.0,1222.0,0.7580048763884847,0.0,469.0,91.0
1945.0,1.0,54.0,1162.0,317.0,370.0,96.0,0.16298200514138816,25.0,1247.0,0.757987506012282,0.0,469.0,96.0
1943.0,2.0,55.0,1165.0,321.0,361.0,96.0,0.1652084405558415,15.0,1262.0,0.7579702919694651,0.0,469.0,96.0
1943.0,0.0,57.0,1158.0,310.0,376.0,99.0,0.159547092125579,16.0,1278.0,0.7579532328530334,0.0,469.0,99.0
1943.0,0.0,57.0,1163.0,304.0,378.0,98.0,0.1564590838908904,20.0,1298.0,0.7579342923610524,0.0,469.0,98.0
1940.0,3.0,57.0,1150.0,302.0,390.0,98.0,0.1556701030927835,18.0,1316.0,0.7579165397872978,0.0,469.0,98.0
1938.0,2.0,60.0,1138.0,305.0,395.0,100.0,0.15737874097007223,19.0,1335.0,0.7578974208060089,0.0,469.0,100.0
1938.0,0.0,62.0,1143.0,307.0,388.0,100.0,0.15841073271413827,25.0,1360.0,0.7578815262569476,0.0,469.0,100.0
1937.0,1.0,62.0,1140.0,313.0,397.0,87.0,0.16159008776458442,21.0,1381.0,0.7566243772611448,0.0,469.0,87.0
1937.0,0.0,63.0,1132.0,314.0,386.0,105.0,0.1621063500258131,25.0,1406.0,0.7566096376387562,0.0,469.0,105.0
1935.0,2.0,63.0,1136.0,313.0,395.0,91.0,0.16175710594315246,19.0,1425.0,0.7565894058019684,0.0,469.0,91.0
1934.0,1.0,65.0,1153.0,322.0,370.0,89.0,0.16649431230610134,23.0,1448.0,0.7565760036265308,0.0,469.0,89.0
1932.0,2.0,66.0,1139.0,315.0,385.0,93.0,0.16304347826086957,19.0,1467.0,0.7565606766630354,0.0,469.0,93.0
1932.0,0.0,68.0,1152.0,328.0,372.0,80.0,0.16977225672877846,25.0,1492.0,0.7565449762903023,0.0,469.0,80.0
1931.0,1.0,68.0,1169.0,331.0,372.0,59.0,0.17141377524598653,23.0,1515.0,0.7565329966842883,0.0,469.0,59.0
1931.0,0.0,69.0,1148.0,307.0,376.0,100.0,0.15898498187467633,13.0,1528.0,0.7565272611176383,0.0,469.0,100.0
