n_alive,new_deaths,cum_deaths,meningitis.n_susceptible,meningitis.n_infected,meningitis.n_recovered,meningitis.n_exposed,meningitis.prevalence,meningitis.new_infections,meningitis.cum_infections,meningitis.rel_sus,meningitis.new_recoveries,meningitis.recovered,meningitis.exposed
1950.0,1.0,49.0,678.0,481.0,623.0,168.0,0.24666666666666667,30.0,1320.0,0.9841590840096999,0.0,28.0,168.0
1949.0,1.0,50.0,671.0,470.0,637.0,171.0,0.24114930733709594,27.0,1347.0,0.9841232170921569,0.0,28.0,171.0
1946.0,3.0,51.0,683.0,473.0,616.0,174.0,0.24306269270298048,42.0,1389.0,0.984089196810803,0.0,28.0,174.0
1942.0,4.0,54.0,678.0,489.0,626.0,149.0,0.2518022657054583,44.0,1433.0,0.9840554827119815,0.0,28.0,149.0
1939.0,3.0,58.0,680.0,480.0,634.0,145.0,0.2475502836513667,20.0,1453.0,0.9840286753204184,0.0,28.0,145.0
1938.0,1.0,61.0,665.0,481.0,636.0,156.0,0.24819401444788441,34.0,1487.0,0.9840010933060919,0.0,28.0,156.0
1935.0,3.0,62.0,675.0,492.0,608.0,160.0,0.25426356589147286,39.0,1526.0,0.9839661403602376,0.0,28.0,160.0
1934.0,1.0,65.0,681.0,506.0,596.0,151.0,0.26163391933815927,40.0,1566.0,0.9839299781569647,0.0,28.0,151.0
1932.0,2.0,66.0,707.0,494.0,590.0,141.0,0.2556935817805383,35.0,1601.0,0.983901252638534,0.0,28.0,141.0
1929.0,3.0,68.0,708.0,491.0,574.0,156.0,0.2545360290305858,31.0,1632.0,0.9838763412622756,0.0,28.0,156.0
1926.0,3.0,71.0,699.0,504.0,558.0,165.0,0.2616822429906542,46.0,1678.0,0.9836879422478129,0.0,28.0,165.0
1923.0,3.0,74.0,703.0,523.0,559.0,138.0,0.2719708788351534,45.0,1723.0,0.9836532531003974,0.0,28.0,138.0
1921.0,2.0,77.0,693.0,540.0,553.0,135.0,0.28110359187922956,41.0,1764.0,0.9836317195975068,0.0,28.0,135.0
1920.0,1.0,79.0,689.0,522.0,578.0,131.0,0.271875,27.0,1791.0,0.9836016463554474,0.0,28.0,131.0
1919.0,1.0,80.0,683.0,526.0,561.0,149.0,0.2741010943199583,28.0,1819.0,0.98357595367407,0.0,28.0,149.0
1919.0,0.0,81.0,677.0,524.0,555.0,163.0,0.273058884835852,40.0,1859.0,0.9835458685876339,0.0,28.0,163.0
1919.0,0.0,81.0,660.0,532.0,574.0,153.0,0.27722772277227725,37.0,1896.0,0.983512971840848,0.0,28.0,153.0
1917.0,2.0,81.0,652.0,536.0,582.0,147.0,0.279603547209181,36.0,1932.0,0.9834839673285987,0.0,28.0,147.0
